Month,Hight ,Windvane,Temperature,Humidity,Pressure,Wind Speed,Wind Power
5,60,354,28.228,23.193,963.556,6.064,238.0899016
5,60,354,28.228,22.217,963.922,6.199,254.3479881
5,40,354,28.228,23.071,963.702,5.843,212.9958082
5,40,354,28.228,23.193,963.556,5.738,201.7181746
5,40,354,28.228,22.217,963.922,5.853,214.0912757
5,20,354,28.228,23.071,963.702,5.526,180.1756259
5,20,354,28.228,23.193,963.556,5.419,169.9107476
5,20,354,28.228,22.217,963.922,5.534,180.959281
5,80,354,32.378,13.672,968.902,2.991,28.57015764
5,78,354,32.378,13.672,968.902,3.135,32.89849517
5,60,354,32.378,13.672,968.902,3.1,31.80888743
5,40,354,32.378,13.672,968.902,3.111,32.14870111
5,20,354,32.378,13.672,968.902,3.078,31.13646067
5,80,354,33.11,11.963,968.023,2.36,14.03457955
5,78,354,33.11,11.963,968.023,2.481,16.3058593
5,60,354,33.11,11.963,968.023,2.692,20.82996615
5,40,354,33.11,11.963,968.023,2.872,25.29395283
5,20,354,33.11,11.963,968.023,2.838,24.40622277
4,80,354,28.716,23.438,964.581,6.762,330.1329684
4,78,354,28.716,23.438,964.581,6.705,321.8546176
4,60,354,28.716,23.438,964.581,6.258,261.6797246
4,40,354,28.716,23.438,964.581,5.79,207.2521711
4,20,354,28.716,23.438,964.581,5.346,163.1361696
3,80,354,25.42,17.456,968.463,3.756,56.57703038
3,78,354,25.42,17.456,968.463,3.711,54.56777687
3,60,354,25.42,17.456,968.463,3.673,52.90858937
3,40,354,25.42,17.456,968.463,3.613,50.35786188
3,20,354,25.42,17.456,968.463,3.534,47.12626631
2,80,354,11.016,34.79,975.421,6.07,238.7973323
2,78,354,11.016,34.79,975.421,6.026,233.6419271
2,60,354,11.016,34.79,975.421,5.802,208.5434582
2,40,354,11.016,34.79,975.421,5.55,182.5334015
2,20,354,11.016,34.79,975.421,5.404,168.5036911
1,80,354,13.701,62.866,967.657,7.012,368.1197513
1,78,354,13.701,62.866,967.657,7.015,368.5924403
1,60,354,13.701,62.866,967.657,6.801,335.8781266
1,40,354,13.701,62.866,967.657,6.654,314.5660053
1,20,354,13.701,62.866,967.657,6.364,275.2034732
1,80,354,14.189,57.495,968.243,5.349,163.4109637
1,78,354,14.189,57.495,968.243,5.24,153.6233596
1,60,354,14.189,57.495,968.243,4.821,119.6395558
1,40,354,14.189,57.495,968.243,4.162,76.97853209
1,20,354,14.189,57.495,968.243,3.681,53.25505652
1,80,354,16.265,54.443,972.418,4.13,75.21657478
1,80,354,16.265,54.077,972.345,4.439,93.39396912
1,78,354,16.265,54.443,972.418,4.136,75.54487169
1,78,354,16.265,54.077,972.345,4.471,95.42834835
1,60,354,16.265,54.443,972.418,4.104,73.80494381
1,60,354,16.265,54.077,972.345,4.605,104.268302
1,40,354,16.265,54.443,972.418,4.083,72.67776066
1,40,354,16.265,54.077,972.345,4.759,115.0828244
1,20,354,16.265,54.443,972.418,4.084,72.73117401
1,20,354,16.265,54.077,972.345,4.941,128.797656
1,80,354,17.119,53.223,972.418,2.413,15.00152339
1,78,354,17.119,53.223,972.418,2.427,15.26415357
1,60,354,17.119,53.223,972.418,2.559,17.89263305
1,40,354,17.119,53.223,972.418,2.617,19.13703123
1,20,354,17.119,53.223,972.418,2.628,19.37936222
12,80,353,15.044,60.547,971.246,4.434,93.07873321
12,78,353,15.044,60.547,971.246,4.466,95.10854852
12,60,353,15.044,60.547,971.246,4.596,103.658151
12,40,353,15.044,60.547,971.246,4.708,111.4224645
12,20,353,15.044,60.547,971.246,4.936,128.4070447
12,80,353,15.288,59.937,971.1,4.126,74.99823943
12,78,353,15.288,59.937,971.1,4.139,75.70937776
12,60,353,15.288,59.937,971.1,4.189,78.48641253
12,40,353,15.288,59.937,971.1,4.372,89.2285545
12,20,353,15.288,59.937,971.1,4.538,99.78307245
12,80,353,15.41,60.059,970.88,3.979,67.26439109
12,80,353,15.41,60.059,971.026,4.067,71.82670019
12,78,353,15.41,60.059,970.88,3.997,68.18138868
12,78,353,15.41,60.059,971.026,4.099,73.53551742
12,60,353,15.41,60.059,970.88,4.111,74.18324521
12,60,353,15.41,60.059,971.026,4.209,79.6159671
12,40,353,15.41,60.059,970.88,4.367,88.92276808
12,40,353,15.41,60.059,971.026,4.426,92.57583255
12,20,353,15.41,60.059,970.88,4.54,99.91506062
12,20,353,15.41,60.059,971.026,4.545,100.2455402
12,80,353,16.875,48.706,971.1,4.502,97.42712109
12,78,353,16.875,48.706,971.1,4.532,99.38780545
12,60,353,16.875,48.706,971.1,4.676,109.1658763
12,40,353,16.875,48.706,971.1,4.72,112.2766364
12,20,353,16.875,48.706,971.1,4.75,114.4311405
12,80,353,18.462,45.166,972.491,5.114,142.8057087
12,78,353,18.462,45.166,972.491,5.12,143.308939
12,60,353,18.462,45.166,972.491,5.193,149.526568
12,40,353,18.462,45.166,972.491,5.222,152.0456502
12,20,353,18.462,45.166,972.491,5.109,142.3872511
12,80,353,18.828,39.795,970.953,6.322,269.7906361
12,80,353,18.828,40.161,970.953,6.119,244.6272072
12,78,353,18.828,39.795,970.953,6.314,268.7677343
12,78,353,18.828,40.161,970.953,6.106,243.0713637
12,60,353,18.828,39.795,970.953,6.133,246.3101404
12,60,353,18.828,40.161,970.953,5.903,219.6249862
12,40,353,18.828,39.795,970.953,5.966,226.7321701
12,40,353,18.828,40.161,970.953,5.662,193.8085769
12,20,353,18.828,39.795,970.953,5.846,213.3240551
12,20,353,18.828,40.161,970.953,5.509,178.5178776
12,80,353,19.561,42.725,970.147,1.804,6.268635203
12,78,353,19.561,42.725,970.147,1.775,5.971156719
12,60,353,19.561,42.725,970.147,1.644,4.744263884
12,40,353,19.561,42.725,970.147,1.376,2.78175386
12,20,353,19.561,42.725,970.147,1.261,2.140960513
12,80,353,19.927,34.912,972.198,6.07,238.7973323
12,78,353,19.927,34.912,972.198,5.994,229.9395163
12,60,353,19.927,34.912,972.198,5.553,182.8295617
12,40,353,19.927,34.912,972.198,4.903,125.8487996
12,20,353,19.927,34.912,972.198,4.43,92.82705584
12,80,353,20.415,34.058,972.125,5.385,166.7325992
12,78,353,20.415,34.058,972.125,5.362,164.6053045
12,60,353,20.415,34.058,972.125,5.171,147.6342122
12,40,353,20.415,34.058,972.125,4.965,130.68362
12,20,353,20.415,34.058,972.125,4.784,116.9060295
12,80,353,24.688,41.504,973.37,6.682,318.5538157
12,78,353,24.688,41.504,973.37,6.619,309.6282234
12,60,353,24.688,41.504,973.37,6.627,310.7522697
12,40,353,24.688,41.504,973.37,6.683,318.6968574
12,20,353,24.688,41.504,973.37,6.552,300.3205592
11,80,353,18.584,55.908,970.44,4.715,111.9202029
11,78,353,18.584,55.908,970.44,4.646,107.0781882
11,60,353,18.584,55.908,970.44,4.158,76.75679858
11,40,353,18.584,55.908,970.44,3.704,54.259568
11,20,353,18.584,55.908,970.44,3.007,29.03111271
11,80,353,19.805,36.011,969.488,7.547,458.9722703
11,78,353,19.805,36.011,969.488,7.698,487.0764341
11,60,353,19.805,36.011,969.488,7.582,465.3875254
11,40,353,19.805,36.011,969.488,7.489,448.4715415
11,20,353,19.805,36.011,969.488,7.411,434.6041184
11,80,353,22.734,58.96,971.026,6.571,302.9408218
11,80,353,22.734,59.814,970.953,7.088,380.2196207
11,80,353,22.734,47.607,966.998,4.05,70.92975623
11,78,353,22.734,58.96,971.026,6.546,299.496258
11,78,353,22.734,59.814,970.953,7.076,378.2917503
11,78,353,22.734,47.607,966.998,4.024,69.57245263
11,60,353,22.734,58.96,971.026,6.466,288.6492932
11,60,353,22.734,59.814,970.953,7.028,370.6454355
11,60,353,22.734,47.607,966.998,3.92,64.31638092
11,40,353,22.734,58.96,971.026,6.316,269.023217
11,40,353,22.734,59.814,970.953,6.859,344.5448845
11,40,353,22.734,47.607,966.998,3.934,65.00794902
11,20,353,22.734,58.96,971.026,6.098,242.1172083
11,20,353,22.734,59.814,970.953,6.615,309.0672182
11,20,353,22.734,47.607,966.998,3.91,63.82541831
11,80,353,23.101,58.716,970.367,5.931,222.765109
11,80,353,23.101,43.701,966.925,4.632,106.1131116
11,78,353,23.101,58.716,970.367,5.896,218.8445936
11,78,353,23.101,43.701,966.925,4.622,105.4273332
11,60,353,23.101,58.716,970.367,5.633,190.8458196
11,60,353,23.101,43.701,966.925,4.454,94.34394573
11,40,353,23.101,58.716,970.367,5.395,167.6631976
11,40,353,23.101,43.701,966.925,4.394,90.58234414
11,20,353,23.101,58.716,970.367,5.099,141.5527899
11,20,353,23.101,43.701,966.925,4.34,87.2835871
11,80,353,23.223,58.96,970.221,5.874,216.4039702
11,78,353,23.223,58.96,970.221,5.857,214.5305122
11,60,353,23.223,58.96,970.221,5.589,186.4085063
11,40,353,23.223,58.96,970.221,5.312,160.0433365
11,20,353,23.223,58.96,970.221,5.053,137.7562438
11,80,353,24.321,38.208,968.829,3.035,29.84966654
11,78,353,24.321,38.208,968.829,3.018,29.35087845
11,60,353,24.321,38.208,968.829,2.934,26.96768869
11,40,353,24.321,38.208,968.829,2.994,28.65621228
11,20,353,24.321,38.208,968.829,2.98,28.25609811
11,80,353,27.129,23.56,969.635,0.782,0.510603346
11,78,353,27.129,23.56,969.635,0.801,0.548732832
11,60,353,27.129,23.56,969.635,0.797,0.540553099
11,40,353,27.129,23.56,969.635,0.602,0.23294472
11,20,353,27.129,23.56,969.635,0.402,0.069365186
11,80,353,27.983,20.874,969.708,0.667,0.316840653
11,78,353,27.983,20.874,969.708,0.581,0.209407289
11,60,353,27.983,20.874,969.708,0.433,0.086681633
11,40,353,27.983,20.874,969.708,0.832,0.614940896
11,20,353,27.983,20.874,969.708,1.141,1.586062624
10,80,353,22.612,47.729,965.899,5.18,148.4064159
10,78,353,22.612,47.729,965.899,5.174,147.8913151
10,60,353,22.612,47.729,965.899,5.134,144.4877375
10,40,353,22.612,47.729,965.899,5.148,145.6729826
10,20,353,22.612,47.729,965.899,5.143,145.2489396
10,80,353,22.734,45.776,965.899,5.295,158.5116881
10,78,353,22.734,45.776,965.899,5.291,158.1527261
10,60,353,22.734,45.776,965.899,5.31,159.8626327
10,40,353,22.734,45.776,965.899,5.386,166.8255037
10,20,353,22.734,45.776,965.899,5.446,172.4631478
10,80,353,25.786,38.94,968.316,7.711,489.5482552
10,78,353,25.786,38.94,968.316,7.698,487.0764341
10,60,353,25.786,38.94,968.316,7.293,414.1732428
10,40,353,25.786,38.94,968.316,6.93,355.355549
10,20,353,25.786,38.94,968.316,6.596,306.4116959
10,80,353,27.495,36.621,968.023,5.884,217.5110825
10,78,353,27.495,36.621,968.023,5.831,211.6861878
10,60,353,27.495,36.621,968.023,5.504,178.032247
10,40,353,27.495,36.621,968.023,5.288,157.8838605
10,20,353,27.495,36.621,968.023,4.992,132.8272336
10,80,353,27.739,42.725,967.071,8.787,724.4114012
10,78,353,27.739,42.725,967.071,8.746,714.3183663
10,60,353,27.739,42.725,967.071,8.37,626.0943312
10,40,353,27.739,42.725,967.071,7.853,517.0948233
10,20,353,27.739,42.725,967.071,7.326,419.8209825
9,80,353,27.007,20.264,965.899,9.964,1056.244728
9,78,353,27.007,20.264,965.899,9.886,1031.632976
9,60,353,27.007,20.264,965.899,9.248,844.5140143
9,40,353,27.007,20.264,965.899,8.475,649.9538464
9,20,353,27.007,20.264,965.899,7.765,499.9053422
9,80,353,27.251,25.024,965.753,10.336,1179.01926
9,78,353,27.251,25.024,965.753,10.223,1140.77102
9,60,353,27.251,25.024,965.753,9.586,940.5365378
9,40,353,27.251,25.024,965.753,8.808,729.6176234
9,20,353,27.251,25.024,965.753,8.027,552.2340569
4,80,353,16.387,31.128,969.562,6.75,328.3785011
4,78,353,16.387,31.128,969.562,6.661,315.5598192
4,60,353,16.387,31.128,969.562,6.617,309.347636
4,40,353,16.387,31.128,969.562,6.399,279.7690887
4,20,353,16.387,31.128,969.562,6.303,267.3654707
4,80,353,24.932,32.837,965.167,4.4,90.9539212
4,78,353,24.932,32.837,965.167,4.395,90.64420324
4,60,353,24.932,32.837,965.167,4.336,87.04247235
4,40,353,24.932,32.837,965.167,4.255,82.25495913
4,20,353,24.932,32.837,965.167,4.035,70.14456314
4,80,353,26.763,29.175,962.823,7.841,514.7279594
4,78,353,26.763,29.175,962.823,7.774,501.6455991
4,60,353,26.763,29.175,962.823,7.371,427.6048587
4,40,353,26.763,29.175,962.823,6.933,355.8172495
4,20,353,26.763,29.175,962.823,6.396,279.3757863
4,80,353,28.35,23.193,964.801,5.884,217.5110825
4,78,353,28.35,23.193,964.801,5.831,211.6861878
4,60,353,28.35,23.193,964.801,5.472,174.945052
4,40,353,28.35,23.193,964.801,5.028,135.7216731
4,20,353,28.35,23.193,964.801,4.513,98.14301559
2,80,353,15.166,58.35,970.88,9.991,1064.85451
2,78,353,15.166,58.35,970.88,9.923,1043.259557
2,60,353,15.166,58.35,970.88,9.447,900.2127169
2,40,353,15.166,58.35,970.88,8.715,706.749601
2,20,353,15.166,58.35,970.88,7.907,527.8355223
1,80,353,13.579,61.279,968.463,7.633,474.8420648
1,78,353,13.579,61.279,968.463,7.623,472.9782357
1,60,353,13.579,61.279,968.463,7.552,459.8851027
1,40,353,13.579,61.279,968.463,7.459,443.1035394
1,20,353,13.579,61.279,968.463,7.377,428.649921
1,80,353,13.701,62.5,967.657,6.329,270.6878014
1,78,353,13.701,62.5,967.657,6.358,274.4258186
1,60,353,13.701,62.5,967.657,6.289,265.5878369
1,40,353,13.701,62.5,967.657,6.059,237.5014444
1,20,353,13.701,62.5,967.657,5.619,189.4263949
1,80,353,13.945,60.913,967.95,5.97,227.1885245
1,78,353,13.945,60.913,967.95,5.97,227.1885245
1,60,353,13.945,60.913,967.95,5.888,217.9549825
1,40,353,13.945,60.913,967.95,5.733,201.1913121
1,20,353,13.945,60.913,967.95,5.524,179.9800663
1,80,353,14.067,56.519,973.004,5.777,205.8593041
1,78,353,14.067,56.519,973.004,5.755,203.5163858
1,60,353,14.067,56.519,973.004,5.854,214.2010286
1,40,353,14.067,56.519,973.004,5.961,226.1625869
1,20,353,14.067,56.519,973.004,5.824,210.9247274
1,80,353,16.387,54.932,972.418,4.003,68.48889636
1,78,353,16.387,54.932,972.418,4.014,69.05505923
1,60,353,16.387,54.932,972.418,3.981,67.36587117
1,40,353,16.387,54.932,972.418,3.983,67.46745326
1,20,353,16.387,54.932,972.418,4.015,69.10668274
1,80,353,18.34,42.114,971.832,5.488,176.4841492
1,78,353,18.34,42.114,971.832,5.523,179.8823395
1,60,353,18.34,42.114,971.832,5.604,187.9134117
1,40,353,18.34,42.114,971.832,5.75,202.9863955
1,20,353,18.34,42.114,971.832,5.91,220.4072319
12,80,351,14.922,59.57,971.466,4.654,107.6322786
12,78,351,14.922,59.57,971.466,4.668,108.6065304
12,60,351,14.922,59.57,971.466,4.703,111.067842
12,40,351,14.922,59.57,971.466,4.818,119.4163478
12,20,351,14.922,59.57,971.466,4.914,126.6977359
12,80,351,16.631,50.293,971.246,4.47,95.36433113
12,78,351,16.631,50.293,971.246,4.483,96.19879106
12,60,351,16.631,50.293,971.246,4.559,101.174758
12,40,351,16.631,50.293,971.246,4.612,104.7445158
12,20,351,16.631,50.293,971.246,4.687,109.9381079
12,80,351,16.753,49.316,971.173,4.37,89.10615595
12,78,351,16.753,49.316,971.173,4.395,90.64420324
12,60,351,16.753,49.316,971.173,4.461,94.78946397
12,40,351,16.753,49.316,971.173,4.463,94.91701201
12,20,351,16.753,49.316,971.173,4.591,103.320209
12,80,351,18.828,38.818,970.88,6.596,306.4116959
12,78,351,18.828,38.818,970.88,6.561,301.5598446
12,60,351,18.828,38.818,970.88,6.248,260.4272711
12,40,351,18.828,38.818,970.88,6.012,232.0172705
12,20,351,18.828,38.818,970.88,5.8,208.3278723
12,80,351,18.95,30.396,970.807,6.253,261.0529971
12,78,351,18.95,30.396,970.807,6.27,263.1879614
12,60,351,18.95,30.396,970.807,6.147,248.0007744
12,40,351,18.95,30.396,970.807,6.167,250.4293596
12,20,351,18.95,30.396,970.807,6.195,253.8559399
12,80,351,19.072,32.837,970.733,7.141,388.812749
12,80,351,19.072,33.691,970.807,7.012,368.1197513
12,80,351,19.072,34.79,970.733,6.76,329.8401243
12,80,351,19.072,40.283,970.66,0.917,0.823325193
12,78,351,19.072,32.837,970.733,7.115,384.5812537
12,78,351,19.072,33.691,970.807,6.973,362.0115219
12,78,351,19.072,34.79,970.733,6.758,329.5474534
12,78,351,19.072,40.283,970.66,0.874,0.712849248
12,60,351,19.072,32.837,970.733,6.84,341.6895547
12,60,351,19.072,33.691,970.807,6.779,332.6291449
12,60,351,19.072,34.79,970.733,6.598,306.6905054
12,60,351,19.072,40.283,970.66,0.944,0.898213091
12,40,351,19.072,32.837,970.733,6.575,303.494391
12,40,351,19.072,33.691,970.807,6.646,313.4327755
12,40,351,19.072,34.79,970.733,6.482,290.7973722
12,40,351,19.072,40.283,970.66,0.943,0.895361623
12,20,351,19.072,32.837,970.733,6.506,294.0394315
12,20,351,19.072,33.691,970.807,6.647,313.5742801
12,20,351,19.072,34.79,970.733,6.403,280.2940657
12,20,351,19.072,40.283,970.66,0.956,0.932904256
12,80,351,19.683,43.701,970.074,2.462,15.93410018
12,78,351,19.683,43.701,970.074,2.398,14.7234957
12,60,351,19.683,43.701,970.074,2.239,11.98465891
12,40,351,19.683,43.701,970.074,2.218,11.65059279
12,20,351,19.683,43.701,970.074,2.199,11.35374369
12,80,351,24.443,41.016,973.443,6.581,304.3260086
12,78,351,24.443,41.016,973.443,6.504,293.7683442
12,60,351,24.443,41.016,973.443,6.461,287.9801945
12,40,351,24.443,41.016,973.443,6.433,284.2523422
12,20,351,24.443,41.016,973.443,6.43,283.8548483
11,80,351,21.88,42.114,970.221,2.656,20.00541706
11,78,351,21.88,42.114,970.221,2.639,19.62373038
11,60,351,21.88,42.114,970.221,2.672,20.36914309
11,40,351,21.88,42.114,970.221,2.695,20.89968335
11,20,351,21.88,42.114,970.221,2.665,20.20947529
11,80,351,22.124,60.059,967.804,5.334,162.0400736
11,78,351,22.124,60.059,967.804,5.298,158.7812657
11,60,351,22.124,60.059,967.804,5.068,138.9866913
11,40,351,22.124,60.059,967.804,5.05,137.511029
11,20,351,22.124,60.059,967.804,5.082,140.1416995
11,80,351,22.368,54.81,968.756,3.534,47.12626631
11,78,351,22.368,54.81,968.756,3.472,44.68919659
11,60,351,22.368,54.81,968.756,3.196,34.85649461
11,40,351,22.368,54.81,968.756,2.837,24.38043247
11,20,351,22.368,54.81,968.756,2.592,18.59381002
11,80,351,23.345,45.044,968.902,8.775,721.4475668
11,80,351,23.345,42.358,966.925,4.908,126.2342081
11,78,351,23.345,45.044,968.902,8.758,717.2626563
11,78,351,23.345,42.358,966.925,4.883,124.3150104
11,60,351,23.345,45.044,968.902,8.433,640.3386243
11,60,351,23.345,42.358,966.925,4.743,113.9259796
11,40,351,23.345,45.044,968.902,7.675,482.7236205
11,40,351,23.345,42.358,966.925,4.791,117.4199552
11,20,351,23.345,45.044,968.902,6.703,321.5666904
11,20,351,23.345,42.358,966.925,4.928,127.7837106
11,80,351,23.589,52.246,967.804,8.917,757.0415174
11,78,351,23.589,52.246,967.804,8.856,741.6110997
11,60,351,23.589,52.246,967.804,8.191,586.7784768
11,40,351,23.589,52.246,967.804,7.533,456.4227675
11,20,351,23.589,52.246,967.804,7.089,380.3805716
11,80,351,23.711,50.293,967.73,7.758,498.5545951
11,80,351,23.711,49.438,967.73,8.56,669.7067738
11,78,351,23.711,50.293,967.73,7.698,487.0764341
11,78,351,23.711,49.438,967.73,8.514,658.9680148
11,60,351,23.711,50.293,967.73,7.427,437.4250694
11,60,351,23.711,49.438,967.73,8.005,547.7058838
11,40,351,23.711,50.293,967.73,7.021,369.5390319
11,40,351,23.711,49.438,967.73,7.53,455.8776766
11,20,351,23.711,50.293,967.73,6.613,308.7869698
11,20,351,23.711,49.438,967.73,6.948,358.1317517
11,80,351,23.955,37.354,965.24,7.914,529.2386286
11,78,351,23.955,37.354,965.24,7.879,522.2478961
11,60,351,23.955,37.354,965.24,7.817,510.015921
11,40,351,23.955,37.354,965.24,7.819,510.4074879
11,20,351,23.955,37.354,965.24,7.497,449.9102942
11,80,351,24.199,50.903,967.438,4.495,96.97336943
11,78,351,24.199,50.903,967.438,4.495,96.97336943
11,60,351,24.199,50.903,967.438,4.488,96.52102881
11,40,351,24.199,50.903,967.438,4.644,106.9399633
11,20,351,24.199,50.903,967.438,4.826,120.0121871
11,80,351,24.565,43.335,970.44,1.43,3.122277576
11,78,351,24.565,43.335,970.44,1.397,2.911069781
11,60,351,24.565,43.335,970.44,1.487,3.510720888
11,40,351,24.565,43.335,970.44,1.665,4.928401841
11,20,351,24.565,43.335,970.44,1.73,5.528428625
11,80,351,26.519,23.438,971.246,8.743,713.5835549
11,78,351,26.519,23.438,971.246,8.78,722.6815134
11,60,351,26.519,23.438,971.246,8.676,697.3037932
11,40,351,26.519,23.438,971.246,8.58,674.4119565
11,20,351,26.519,23.438,971.246,8.317,614.2759356
10,80,351,21.636,56.641,965.68,6.307,267.874819
10,78,351,21.636,56.641,965.68,6.304,267.4927472
10,60,351,21.636,56.641,965.68,6.248,260.4272711
10,40,351,21.636,56.641,965.68,6.069,238.67933
10,20,351,21.636,56.641,965.68,5.895,218.7332601
10,80,351,22.612,45.41,965.899,5.696,197.3210144
10,78,351,22.612,45.41,965.899,5.721,199.9305869
10,60,351,22.612,45.41,965.899,5.841,212.7771641
10,40,351,22.612,45.41,965.899,5.978,228.1030697
10,20,351,22.612,45.41,965.899,6.027,233.7582633
10,80,351,23.223,47.363,967.364,7.731,493.3673637
10,78,351,23.223,47.363,967.364,7.703,488.0261474
10,60,351,23.223,47.363,967.364,7.474,445.7821538
10,40,351,23.223,47.363,967.364,7.361,425.8668652
10,20,351,23.223,47.363,967.364,7.087,380.0587152
10,80,351,26.396,30.151,968.023,8.653,691.7728429
10,78,351,26.396,30.151,968.023,8.507,657.3439892
10,60,351,26.396,30.151,968.023,7.584,465.755906
10,40,351,26.396,30.151,968.023,6.475,289.8562811
10,20,351,26.396,30.151,968.023,5.736,201.5073193
10,80,351,26.763,42.114,964.215,9.658,961.8890943
