Month,Hour,Hight ,Windvane,Temperature,Humidity,Pressure,Wind Speed
1,5,78,246,10.527,57.495,972.564,9.329
1,9,78,126,10.527,22.583,962.457,13.277
3,14,78,330,10.527,9.277,970.514,9.425
3,16,78,257,10.527,10.376,962.677,7.376
1,3,60,306,10.527,80.688,972.564,13.172
1,4,60,302,10.527,83.374,973.15,12.464
1,4,60,311,10.527,83.618,973.077,11.412
1,19,60,254,10.527,61.401,970.44,8.123
1,23,60,266,10.527,61.157,970.367,5.161
1,0,60,267,10.527,61.035,970.44,4.593
1,1,60,261,10.527,60.547,970.44,6.059
1,3,60,260,10.527,57.617,971.832,5.741
1,4,60,263,10.527,57.251,971.905,6.404
1,5,60,246,10.527,57.739,972.418,8.482
1,5,60,246,10.527,57.495,972.564,9.437
1,9,60,126,10.527,22.583,962.457,13.157
3,14,60,330,10.527,9.277,970.514,9.405
3,16,60,257,10.527,10.376,962.677,7.17
1,3,40,306,10.527,80.688,972.564,11.973
1,4,40,302,10.527,83.374,973.15,11.285
1,4,40,311,10.527,83.618,973.077,10.573
1,19,40,254,10.527,61.401,970.44,7.657
1,23,40,266,10.527,61.157,970.367,5.246
1,0,40,267,10.527,61.035,970.44,4.798
1,1,40,261,10.527,60.547,970.44,5.936
1,3,40,260,10.527,57.617,971.832,5.934
1,4,40,263,10.527,57.251,971.905,6.999
1,5,40,246,10.527,57.739,972.418,8.81
1,5,40,246,10.527,57.495,972.564,9.425
1,9,40,126,10.527,22.583,962.457,12.911
3,14,40,330,10.527,9.277,970.514,9.222
3,16,40,257,10.527,10.376,962.677,6.945
1,3,20,306,10.527,80.688,972.564,10.583
1,4,20,302,10.527,83.374,973.15,10.227
1,4,20,311,10.527,83.618,973.077,9.829
1,19,20,254,10.527,61.401,970.44,6.979
1,23,20,266,10.527,61.157,970.367,5.414
1,0,20,267,10.527,61.035,970.44,4.794
1,1,20,261,10.527,60.547,970.44,5.983
1,3,20,260,10.527,57.617,971.832,6.203
1,4,20,263,10.527,57.251,971.905,7.448
1,5,20,246,10.527,57.739,972.418,8.757
1,5,20,246,10.527,57.495,972.564,9.108
1,9,20,126,10.527,22.583,962.457,12.407
3,14,20,330,10.527,9.277,970.514,8.955
3,16,20,257,10.527,10.376,962.677,6.581
1,1,80,295,10.649,80.322,972.052,13.775
1,3,80,308,10.649,81.055,972.564,13.618
1,19,80,250,10.649,62.5,970.514,4.419
1,21,80,243,10.649,60.059,970.294,7.985
1,21,80,242,10.649,60.425,970.367,7.939
1,21,80,243,10.649,60.791,970.221,7.868
1,22,80,247,10.649,61.035,970.221,7.513
1,22,80,253,10.649,60.913,970.294,6.911
1,23,80,268,10.649,60.791,970.367,5.238
1,0,80,266,10.649,60.913,970.44,5.153
1,0,80,271,10.649,60.425,970.367,4.754
1,0,80,274,10.649,60.547,970.367,4.554
1,0,80,267,10.649,61.035,970.44,4.133
1,0,80,274,10.649,60.913,970.367,4.194
1,1,80,281,10.649,60.791,970.44,4.534
1,1,80,263,10.649,60.669,970.514,4.95
1,1,80,249,10.649,59.937,970.367,6.902
1,1,80,247,10.649,59.326,970.44,6.415
1,4,80,261,10.649,57.373,971.832,5.936
1,6,80,247,10.649,57.983,973.443,5.666
5,1,80,287,10.649,57.373,966.705,8.675
5,12,80,28,10.649,25.146,967.95,5.608
1,1,78,295,10.649,80.322,972.052,13.719
1,3,78,308,10.649,81.055,972.564,13.526
1,19,78,250,10.649,62.5,970.514,4.412
1,21,78,243,10.649,60.059,970.294,7.967
1,21,78,242,10.649,60.425,970.367,7.925
1,21,78,243,10.649,60.791,970.221,7.867
1,22,78,247,10.649,61.035,970.221,7.488
1,22,78,253,10.649,60.913,970.294,6.91
1,23,78,268,10.649,60.791,970.367,5.306
1,0,78,266,10.649,60.913,970.44,5.149
1,0,78,271,10.649,60.425,970.367,4.786
1,0,78,274,10.649,60.547,970.367,4.541
1,0,78,267,10.649,61.035,970.44,4.151
1,0,78,274,10.649,60.913,970.367,4.204
1,1,78,281,10.649,60.791,970.44,4.539
1,1,78,263,10.649,60.669,970.514,4.986
1,1,78,249,10.649,59.937,970.367,6.934
1,1,78,247,10.649,59.326,970.44,6.478
1,4,78,261,10.649,57.373,971.832,5.94
1,6,78,247,10.649,57.983,973.443,5.682
5,1,78,287,10.649,57.373,966.705,8.651
5,12,78,28,10.649,25.146,967.95,5.56
1,1,60,295,10.649,80.322,972.052,13.225
1,3,60,308,10.649,81.055,972.564,12.621
1,19,60,250,10.649,62.5,970.514,4.415
1,21,60,243,10.649,60.059,970.294,7.748
1,21,60,242,10.649,60.425,970.367,7.768
1,21,60,243,10.649,60.791,970.221,7.67
1,22,60,247,10.649,61.035,970.221,7.32
1,22,60,253,10.649,60.913,970.294,6.83
1,23,60,268,10.649,60.791,970.367,5.572
1,0,60,266,10.649,60.913,970.44,5.386
1,0,60,271,10.649,60.425,970.367,4.968
1,0,60,274,10.649,60.547,970.367,4.84
1,0,60,267,10.649,61.035,970.44,4.268
1,0,60,274,10.649,60.913,970.367,4.402
1,1,60,281,10.649,60.791,970.44,4.603
1,1,60,263,10.649,60.669,970.514,5.21
1,1,60,249,10.649,59.937,970.367,6.943
1,1,60,247,10.649,59.326,970.44,6.838
1,4,60,261,10.649,57.373,971.832,6.267
1,6,60,247,10.649,57.983,973.443,5.685
5,1,60,287,10.649,57.373,966.705,8.406
5,12,60,28,10.649,25.146,967.95,5.482
1,1,40,295,10.649,80.322,972.052,12.624
1,3,40,308,10.649,81.055,972.564,11.288
1,19,40,250,10.649,62.5,970.514,4.477
1,21,40,243,10.649,60.059,970.294,7.422
1,21,40,242,10.649,60.425,970.367,7.679
1,21,40,243,10.649,60.791,970.221,7.4
1,22,40,247,10.649,61.035,970.221,7.126
1,22,40,253,10.649,60.913,970.294,6.551
1,23,40,268,10.649,60.791,970.367,5.765
1,0,40,266,10.649,60.913,970.44,5.753
1,0,40,271,10.649,60.425,970.367,5.271
1,0,40,274,10.649,60.547,970.367,5.07
1,0,40,267,10.649,61.035,970.44,4.387
1,0,40,274,10.649,60.913,970.367,4.575
1,1,40,281,10.649,60.791,970.44,4.813
1,1,40,263,10.649,60.669,970.514,5.288
1,1,40,249,10.649,59.937,970.367,6.943
1,1,40,247,10.649,59.326,970.44,7.058
1,4,40,261,10.649,57.373,971.832,6.681
1,6,40,247,10.649,57.983,973.443,5.645
5,1,40,287,10.649,57.373,966.705,7.995
5,12,40,28,10.649,25.146,967.95,5.141
1,1,20,295,10.649,80.322,972.052,11.955
1,3,20,308,10.649,81.055,972.564,9.824
1,19,20,250,10.649,62.5,970.514,4.662
1,21,20,243,10.649,60.059,970.294,6.882
1,21,20,242,10.649,60.425,970.367,7.297
1,21,20,243,10.649,60.791,970.221,6.908
1,22,20,247,10.649,61.035,970.221,6.752
1,22,20,253,10.649,60.913,970.294,6.144
1,23,20,268,10.649,60.791,970.367,5.898
1,0,20,266,10.649,60.913,970.44,5.793
1,0,20,271,10.649,60.425,970.367,5.382
1,0,20,274,10.649,60.547,970.367,5.212
1,0,20,267,10.649,61.035,970.44,4.433
1,0,20,274,10.649,60.913,970.367,4.689
1,1,20,281,10.649,60.791,970.44,4.977
1,1,20,263,10.649,60.669,970.514,5.48
1,1,20,249,10.649,59.937,970.367,6.83
1,1,20,247,10.649,59.326,970.44,6.991
1,4,20,261,10.649,57.373,971.832,6.962
1,6,20,247,10.649,57.983,973.443,5.6
5,1,20,287,10.649,57.373,966.705,7.575
5,12,20,28,10.649,25.146,967.95,5.031
1,1,80,292,10.771,79.712,972.125,13.373
1,2,80,304,10.771,79.956,971.905,14.325
1,3,80,309,10.771,81.421,972.345,12.5
1,3,80,311,10.771,81.299,972.345,11.962
1,3,80,306,10.771,80.322,972.564,13.88
1,18,80,261,10.771,61.279,970.66,5.349
1,18,80,257,10.771,62.256,970.587,4.769
1,19,80,237,10.771,60.059,970.147,7.298
1,20,80,239,10.771,59.082,970.367,9.245
1,21,80,239,10.771,58.838,970.44,9.169
1,21,80,242,10.771,59.082,970.44,8.421
1,21,80,243,10.771,59.448,970.294,8.198
1,22,80,254,10.771,60.913,970.367,6.799
1,23,80,267,10.771,60.059,970.367,5.588
1,15,80,308,10.771,62.744,973.37,12.415
1,23,80,302,10.771,75.684,972.491,12.498
2,5,80,308,10.771,67.749,974.615,10.524
1,1,78,292,10.771,79.712,972.125,13.324
1,2,78,304,10.771,79.956,971.905,14.222
1,3,78,309,10.771,81.421,972.345,12.423
1,3,78,311,10.771,81.299,972.345,11.876
1,3,78,306,10.771,80.322,972.564,13.793
1,18,78,261,10.771,61.279,970.66,5.24
1,18,78,257,10.771,62.256,970.587,4.847
1,19,78,237,10.771,60.059,970.147,7.266
1,20,78,239,10.771,59.082,970.367,9.232
1,21,78,239,10.771,58.838,970.44,9.134
1,21,78,242,10.771,59.082,970.44,8.409
1,21,78,243,10.771,59.448,970.294,8.184
1,22,78,254,10.771,60.913,970.367,6.793
1,23,78,267,10.771,60.059,970.367,5.638
1,15,78,308,10.771,62.744,973.37,12.335
1,23,78,302,10.771,75.684,972.491,12.479
2,5,78,308,10.771,67.749,974.615,10.492
1,1,60,292,10.771,79.712,972.125,12.851
1,2,60,304,10.771,79.956,971.905,13.46
1,3,60,309,10.771,81.421,972.345,11.632
1,3,60,311,10.771,81.299,972.345,11.079
1,3,60,306,10.771,80.322,972.564,12.841
1,18,60,261,10.771,61.279,970.66,4.821
1,18,60,257,10.771,62.256,970.587,5.186
1,19,60,237,10.771,60.059,970.147,7.041
1,20,60,239,10.771,59.082,970.367,9.143
1,21,60,239,10.771,58.838,970.44,9.013
1,21,60,242,10.771,59.082,970.44,8.23
1,21,60,243,10.771,59.448,970.294,8.02
1,22,60,254,10.771,60.913,970.367,6.661
1,23,60,267,10.771,60.059,970.367,6.01
1,15,60,308,10.771,62.744,973.37,11.715
1,23,60,302,10.771,75.684,972.491,12.051
2,5,60,308,10.771,67.749,974.615,10.526
1,1,40,292,10.771,79.712,972.125,12.157
1,2,40,304,10.771,79.956,971.905,12.291
1,3,40,309,10.771,81.421,972.345,10.568
1,3,40,311,10.771,81.299,972.345,10.159
1,3,40,306,10.771,80.322,972.564,11.699
1,18,40,261,10.771,61.279,970.66,4.162
1,18,40,257,10.771,62.256,970.587,5.44
1,19,40,237,10.771,60.059,970.147,6.546
1,20,40,239,10.771,59.082,970.367,8.747
1,21,40,239,10.771,58.838,970.44,8.754
1,21,40,242,10.771,59.082,970.44,7.983
1,21,40,243,10.771,59.448,970.294,7.608
1,22,40,254,10.771,60.913,970.367,6.301
1,23,40,267,10.771,60.059,970.367,6.284
1,15,40,308,10.771,62.744,973.37,10.825
1,23,40,302,10.771,75.684,972.491,11.523
2,5,40,308,10.771,67.749,974.615,10.243
1,1,20,292,10.771,79.712,972.125,11.101
1,2,20,304,10.771,79.956,971.905,11.023
1,3,20,309,10.771,81.421,972.345,9.411
1,3,20,311,10.771,81.299,972.345,9.125
1,3,20,306,10.771,80.322,972.564,10.427
1,18,20,261,10.771,61.279,970.66,3.681
1,18,20,257,10.771,62.256,970.587,5.524
1,19,20,237,10.771,60.059,970.147,5.844
1,20,20,239,10.771,59.082,970.367,8.202
1,21,20,239,10.771,58.838,970.44,8.342
1,21,20,242,10.771,59.082,970.44,7.507
1,21,20,243,10.771,59.448,970.294,7.192
1,22,20,254,10.771,60.913,970.367,5.771
1,23,20,267,10.771,60.059,970.367,6.366
1,15,20,308,10.771,62.744,973.37,9.904
1,23,20,302,10.771,75.684,972.491,10.712
2,5,20,308,10.771,67.749,974.615,10.188
12,4,80,312,10.894,81.909,975.86,8.905
1,3,80,274,10.894,80.811,973.517,8.166
1,4,80,275,10.894,80.444,973.59,7.785
1,1,80,299,10.894,78.979,971.979,13.28
1,1,80,305,10.894,79.346,971.832,13.664
1,2,80,306,10.894,79.224,971.832,14.156
1,4,80,312,10.894,82.031,972.638,12.256
1,4,80,313,10.894,83.008,972.784,12.39
1,4,80,309,10.894,83.496,972.931,13.435
1,19,80,232,10.894,60.059,970.221,8.083
1,20,80,237,10.894,59.692,970.367,7.917
1,20,80,239,10.894,58.838,970.44,8.511
1,20,80,239,10.894,58.716,970.367,9.218
1,22,80,260,10.894,60.303,970.44,6.637
1,22,80,267,10.894,59.204,970.514,6.229
1,22,80,273,10.894,59.204,970.587,6.168
1,23,80,271,10.894,59.204,970.44,5.698
2,15,80,257,10.894,59.814,966.485,11.813
2,11,80,93,10.894,28.809,972.638,4.815
12,4,78,312,10.894,81.909,975.86,8.846
1,3,78,274,10.894,80.811,973.517,8.175
1,4,78,275,10.894,80.444,973.59,7.784
1,1,78,299,10.894,78.979,971.979,13.233
1,1,78,305,10.894,79.346,971.832,13.583
1,2,78,306,10.894,79.224,971.832,14.09
1,4,78,312,10.894,82.031,972.638,12.164
1,4,78,313,10.894,83.008,972.784,12.242
1,4,78,309,10.894,83.496,972.931,13.317
1,19,78,232,10.894,60.059,970.221,8.062
1,20,78,237,10.894,59.692,970.367,7.889
1,20,78,239,10.894,58.838,970.44,8.487
1,20,78,239,10.894,58.716,970.367,9.195
1,22,78,260,10.894,60.303,970.44,6.656
1,22,78,267,10.894,59.204,970.514,6.238
1,22,78,273,10.894,59.204,970.587,6.197
1,23,78,271,10.894,59.204,970.44,5.733
2,15,78,257,10.894,59.814,966.485,11.783
2,11,78,93,10.894,28.809,972.638,4.781
12,4,60,312,10.894,81.909,975.86,8.636
1,3,60,274,10.894,80.811,973.517,7.848
1,4,60,275,10.894,80.444,973.59,7.589
1,1,60,299,10.894,78.979,971.979,12.868
1,1,60,305,10.894,79.346,971.832,12.623
1,2,60,306,10.894,79.224,971.832,13.289
1,4,60,312,10.894,82.031,972.638,11.16
1,4,60,313,10.894,83.008,972.784,11.025
1,4,60,309,10.894,83.496,972.931,12.161
1,19,60,232,10.894,60.059,970.221,7.841
1,20,60,237,10.894,59.692,970.367,7.633
1,20,60,239,10.894,58.838,970.44,8.264
1,20,60,239,10.894,58.716,970.367,8.952
1,22,60,260,10.894,60.303,970.44,6.627
1,22,60,267,10.894,59.204,970.514,6.223
1,22,60,273,10.894,59.204,970.587,6.243
1,23,60,271,10.894,59.204,970.44,5.981
2,15,60,257,10.894,59.814,966.485,11.351
2,11,60,93,10.894,28.809,972.638,4.794
12,4,40,312,10.894,81.909,975.86,8.191
1,3,40,274,10.894,80.811,973.517,7.677
1,4,40,275,10.894,80.444,973.59,7.366
1,1,40,299,10.894,78.979,971.979,12.429
1,1,40,305,10.894,79.346,971.832,11.227
1,2,40,306,10.894,79.224,971.832,11.961
1,4,40,312,10.894,82.031,972.638,9.939
1,4,40,313,10.894,83.008,972.784,9.836
1,4,40,309,10.894,83.496,972.931,10.708
1,19,40,232,10.894,60.059,970.221,7.418
1,20,40,237,10.894,59.692,970.367,7.156
1,20,40,239,10.894,58.838,970.44,7.905
1,20,40,239,10.894,58.716,970.367,8.534
1,22,40,260,10.894,60.303,970.44,6.392
1,22,40,267,10.894,59.204,970.514,6.159
1,22,40,273,10.894,59.204,970.587,6.216
1,23,40,271,10.894,59.204,970.44,6.108
2,15,40,257,10.894,59.814,966.485,10.926
2,11,40,93,10.894,28.809,972.638,4.818
12,4,20,312,10.894,81.909,975.86,7.885
1,3,20,274,10.894,80.811,973.517,7.367
1,4,20,275,10.894,80.444,973.59,7.214
1,1,20,299,10.894,78.979,971.979,11.555
1,1,20,305,10.894,79.346,971.832,9.978
1,2,20,306,10.894,79.224,971.832,10.564
1,4,20,312,10.894,82.031,972.638,8.747
1,4,20,313,10.894,83.008,972.784,8.923
1,4,20,309,10.894,83.496,972.931,9.643
1,19,20,232,10.894,60.059,970.221,6.757
1,20,20,237,10.894,59.692,970.367,6.518
1,20,20,239,10.894,58.838,970.44,7.409
1,20,20,239,10.894,58.716,970.367,7.944
1,22,20,260,10.894,60.303,970.44,6.022
1,22,20,267,10.894,59.204,970.514,5.961
1,22,20,273,10.894,59.204,970.587,6.21
1,23,20,271,10.894,59.204,970.44,6.103
2,15,20,257,10.894,59.814,966.485,10.346
2,11,20,93,10.894,28.809,972.638,4.66
1,3,80,280,11.016,83.74,973.517,7.963
1,3,80,275,11.016,82.52,973.443,8.103
1,0,80,301,11.016,79.834,972.052,10.7
1,2,80,308,11.016,78.979,971.832,13.403
1,2,80,306,11.016,79.346,972.271,14.159
1,5,80,312,11.016,82.52,973.297,10.238
1,5,80,313,11.016,82.52,973.517,9.998
1,5,80,312,11.016,82.886,973.663,9.524
1,5,80,309,11.016,83.13,973.883,9.519
1,20,80,240,11.016,58.105,970.44,9.103
1,20,80,239,11.016,57.861,970.44,8.88
1,23,80,278,11.016,58.716,970.587,6.295
1,23,80,277,11.016,58.96,970.514,5.777
1,6,80,253,11.016,56.641,973.517,5.339
2,11,80,84,11.016,31.25,967.73,5.488
2,13,80,354,11.016,34.79,975.421,4.069
5,17,80,142,11.016,14.16,968.39,1.665
1,3,78,280,11.016,83.74,973.517,7.94
1,3,78,275,11.016,82.52,973.443,8.113
1,0,78,301,11.016,79.834,972.052,10.641
1,2,78,308,11.016,78.979,971.832,13.36
1,2,78,306,11.016,79.346,972.271,14.09
1,5,78,312,11.016,82.52,973.297,10.157
1,5,78,313,11.016,82.52,973.517,9.94
1,5,78,312,11.016,82.886,973.663,9.493
1,5,78,309,11.016,83.13,973.883,9.51
1,20,78,240,11.016,58.105,970.44,9.093
1,20,78,239,11.016,57.861,970.44,8.853
1,23,78,278,11.016,58.716,970.587,6.336
1,23,78,277,11.016,58.96,970.514,5.801
1,6,78,253,11.016,56.641,973.517,5.372
2,11,78,84,11.016,31.25,967.73,5.437
2,13,78,354,11.016,34.79,975.421,4.043
5,17,78,142,11.016,14.16,968.39,1.712
1,3,60,280,11.016,83.74,973.517,7.631
1,3,60,275,11.016,82.52,973.443,7.981
1,0,60,301,11.016,79.834,972.052,10.117
1,2,60,308,11.016,78.979,971.832,12.658
1,2,60,306,11.016,79.346,972.271,13.507
1,5,60,312,11.016,82.52,973.297,9.427
1,5,60,313,11.016,82.52,973.517,9.461
1,5,60,312,11.016,82.886,973.663,9.297
1,5,60,309,11.016,83.13,973.883,9.491
1,20,60,240,11.016,58.105,970.44,8.915
1,20,60,239,11.016,57.861,970.44,8.651
1,23,60,278,11.016,58.716,970.587,6.527
1,23,60,277,11.016,58.96,970.514,6.12
1,6,60,253,11.016,56.641,973.517,5.562
2,11,60,84,11.016,31.25,967.73,5.474
2,13,60,354,11.016,34.79,975.421,4.136
5,17,60,142,11.016,14.16,968.39,1.683
1,3,40,280,11.016,83.74,973.517,7.386
1,3,40,275,11.016,82.52,973.443,7.731
1,0,40,301,11.016,79.834,972.052,9.67
1,2,40,308,11.016,78.979,971.832,11.687
1,2,40,306,11.016,79.346,972.271,12.289
1,5,40,312,11.016,82.52,973.297,8.796
1,5,40,313,11.016,82.52,973.517,8.967
1,5,40,312,11.016,82.886,973.663,9.063
1,5,40,309,11.016,83.13,973.883,9.366
1,20,40,240,11.016,58.105,970.44,8.536
1,20,40,239,11.016,57.861,970.44,8.311
1,23,40,278,11.016,58.716,970.587,6.742
1,23,40,277,11.016,58.96,970.514,6.296
1,6,40,253,11.016,56.641,973.517,5.623
2,11,40,84,11.016,31.25,967.73,5.559
2,13,40,354,11.016,34.79,975.421,4.12
5,17,40,142,11.016,14.16,968.39,1.533
1,3,20,280,11.016,83.74,973.517,7.216
1,3,20,275,11.016,82.52,973.443,7.433
1,0,20,301,11.016,79.834,972.052,9.008
1,2,20,308,11.016,78.979,971.832,10.561
1,2,20,306,11.016,79.346,972.271,10.908
1,5,20,312,11.016,82.52,973.297,8.232
1,5,20,313,11.016,82.52,973.517,8.649
1,5,20,312,11.016,82.886,973.663,8.742
1,5,20,309,11.016,83.13,973.883,9.172
1,20,20,240,11.016,58.105,970.44,7.951
1,20,20,239,11.016,57.861,970.44,7.721
1,23,20,278,11.016,58.716,970.587,6.72
1,23,20,277,11.016,58.96,970.514,6.313
1,6,20,253,11.016,56.641,973.517,5.456
2,11,20,84,11.016,31.25,967.73,5.414
2,13,20,354,11.016,34.79,975.421,4.035
5,17,20,142,11.016,14.16,968.39,1.188
1,3,80,284,11.138,83.862,973.59,8.274
1,3,80,282,11.138,84.106,973.517,8.288
1,4,80,278,11.138,79.59,973.59,8.098
1,4,80,280,11.138,78.979,973.663,8.244
1,4,80,275,11.138,78.979,973.81,7.863
1,4,80,274,11.138,78.735,973.883,8.073
1,4,80,273,11.138,78.247,973.883,7.931
1,5,80,274,11.138,77.759,973.956,7.518
1,5,80,277,11.138,76.66,973.956,7.33
1,0,80,301,11.138,78.979,972.052,11.784
1,0,80,309,11.138,78.857,971.979,10.497
1,1,80,305,11.138,78.735,971.832,13.295
1,2,80,311,11.138,79.102,971.905,13.033
1,3,80,312,11.138,80.322,972.345,12.782
1,18,80,260,11.138,61.523,970.587,5.742
2,10,80,36,11.138,35.645,976.446,4.737
3,14,80,117,11.138,21.729,965.68,12.62
3,18,80,132,11.138,16.602,965.387,9.037
1,3,78,284,11.138,83.862,973.59,8.277
1,3,78,282,11.138,84.106,973.517,8.287
1,4,78,278,11.138,79.59,973.59,8.101
1,4,78,280,11.138,78.979,973.663,8.24
1,4,78,275,11.138,78.979,973.81,7.857
1,4,78,274,11.138,78.735,973.883,8.07
1,4,78,273,11.138,78.247,973.883,7.945
1,5,78,274,11.138,77.759,973.956,7.52
1,5,78,277,11.138,76.66,973.956,7.33
1,0,78,301,11.138,78.979,972.052,11.739
1,0,78,309,11.138,78.857,971.979,10.453
1,1,78,305,11.138,78.735,971.832,13.212
1,2,78,311,11.138,79.102,971.905,12.889
1,3,78,312,11.138,80.322,972.345,12.716
1,18,78,260,11.138,61.523,970.587,5.704
2,10,78,36,11.138,35.645,976.446,4.698
3,14,78,117,11.138,21.729,965.68,12.411
3,18,78,132,11.138,16.602,965.387,9.261
1,3,60,284,11.138,83.862,973.59,8.127
1,3,60,282,11.138,84.106,973.517,8.056
1,4,60,278,11.138,79.59,973.59,7.936
1,4,60,280,11.138,78.979,973.663,7.985
1,4,60,275,11.138,78.979,973.81,7.709
1,4,60,274,11.138,78.735,973.883,7.78
1,4,60,273,11.138,78.247,973.883,7.582
1,5,60,274,11.138,77.759,973.956,7.403
1,5,60,277,11.138,76.66,973.956,7.141
1,0,60,301,11.138,78.979,972.052,11.148
1,0,60,309,11.138,78.857,971.979,9.855
1,1,60,305,11.138,78.735,971.832,12.56
1,2,60,311,11.138,79.102,971.905,12.009
1,3,60,312,11.138,80.322,972.345,11.916
1,18,60,260,11.138,61.523,970.587,5.45
2,10,60,36,11.138,35.645,976.446,4.588
3,14,60,117,11.138,21.729,965.68,12.305
3,18,60,132,11.138,16.602,965.387,9.344
1,3,40,284,11.138,83.862,973.59,8.017
1,3,40,282,11.138,84.106,973.517,7.807
1,4,40,278,11.138,79.59,973.59,7.716
1,4,40,280,11.138,78.979,973.663,7.873
1,4,40,275,11.138,78.979,973.81,7.508
1,4,40,274,11.138,78.735,973.883,7.452
1,4,40,273,11.138,78.247,973.883,7.163
1,5,40,274,11.138,77.759,973.956,6.989
1,5,40,277,11.138,76.66,973.956,6.886
1,0,40,301,11.138,78.979,972.052,10.478
1,0,40,309,11.138,78.857,971.979,9.307
1,1,40,305,11.138,78.735,971.832,11.89
1,2,40,311,11.138,79.102,971.905,11.114
1,3,40,312,11.138,80.322,972.345,10.886
1,18,40,260,11.138,61.523,970.587,5.141
2,10,40,36,11.138,35.645,976.446,4.475
3,14,40,117,11.138,21.729,965.68,11.726
3,18,40,132,11.138,16.602,965.387,9.728
1,3,20,284,11.138,83.862,973.59,7.922
1,3,20,282,11.138,84.106,973.517,7.624
1,4,20,278,11.138,79.59,973.59,7.477
1,4,20,280,11.138,78.979,973.663,7.49
1,4,20,275,11.138,78.979,973.81,7.087
1,4,20,274,11.138,78.735,973.883,6.923
1,4,20,273,11.138,78.247,973.883,6.716
1,5,20,274,11.138,77.759,973.956,6.637
1,5,20,277,11.138,76.66,973.956,6.53
1,0,20,301,11.138,78.979,972.052,9.804
1,0,20,309,11.138,78.857,971.979,8.896
1,1,20,305,11.138,78.735,971.832,11.154
1,2,20,311,11.138,79.102,971.905,10.476
1,3,20,312,11.138,80.322,972.345,9.882
1,18,20,260,11.138,61.523,970.587,4.477
2,10,20,36,11.138,35.645,976.446,4.545
3,14,20,117,11.138,21.729,965.68,10.827
3,18,20,132,11.138,16.602,965.387,9.96
1,2,80,288,11.26,82.886,973.443,7.865
1,3,80,285,11.26,83.496,973.517,8.22
1,4,80,292,11.26,82.52,970.88,11.461
1,4,80,291,11.26,81.665,970.88,11.654
1,23,80,308,11.26,79.346,971.979,11.974
1,1,80,309,11.26,77.881,971.759,13.997
1,2,80,309,11.26,78.735,972.125,13.978
1,5,80,309,11.26,83.618,973.956,9.734
1,6,80,253,11.26,55.908,973.663,5.869
4,11,80,88,11.26,21.851,966.998,7.87
5,15,80,330,11.26,27.1,964.068,4.955
1,2,78,288,11.26,82.886,973.443,7.879
1,3,78,285,11.26,83.496,973.517,8.233
1,4,78,292,11.26,82.52,970.88,11.456
1,4,78,291,11.26,81.665,970.88,11.644
1,23,78,308,11.26,79.346,971.979,11.898
1,1,78,309,11.26,77.881,971.759,13.915
1,2,78,309,11.26,78.735,972.125,13.846
1,5,78,309,11.26,83.618,973.956,9.727
1,6,78,253,11.26,55.908,973.663,5.853
4,11,78,88,11.26,21.851,966.998,7.789
5,15,78,330,11.26,27.1,964.068,4.927
1,2,60,288,11.26,82.886,973.443,7.672
1,3,60,285,11.26,83.496,973.517,8.074
1,4,60,292,11.26,82.52,970.88,10.964
1,4,60,291,11.26,81.665,970.88,11.267
1,23,60,308,11.26,79.346,971.979,11.013
1,1,60,309,11.26,77.881,971.759,12.924
1,2,60,309,11.26,78.735,972.125,12.721
1,5,60,309,11.26,83.618,973.956,9.765
1,6,60,253,11.26,55.908,973.663,5.778
4,11,60,88,11.26,21.851,966.998,7.589
5,15,60,330,11.26,27.1,964.068,4.929
1,2,40,288,11.26,82.886,973.443,7.567
1,3,40,285,11.26,83.496,973.517,7.89
1,4,40,292,11.26,82.52,970.88,10.558
1,4,40,291,11.26,81.665,970.88,10.796
1,23,40,308,11.26,79.346,971.979,9.856
